Timestamp,Synthetic Site Electricity Main Total Power
2021-12-04T00:00:00-07:00 Denver,108.54660110473633
2021-12-04T00:01:00-07:00 Denver,108.85580184936524
2021-12-04T00:02:00-07:00 Denver,109.170400390625
2021-12-04T00:03:00-07:00 Denver,109.46520065307618
2021-12-04T00:04:00-07:00 Denver,109.78700134277344
2021-12-04T00:05:00-07:00 Denver,110.02780075073242
2021-12-04T00:06:00-07:00 Denver,110.12600021362304
2021-12-04T00:07:00-07:00 Denver,110.2061981201172
2021-12-04T00:08:00-07:00 Denver,110.26300048828125
2021-12-04T00:09:00-07:00 Denver,110.34319839477538
2021-12-04T00:10:00-07:00 Denver,110.41799850463867
2021-12-04T00:11:00-07:00 Denver,110.69379974365235
2021-12-04T00:12:00-07:00 Denver,110.98939926147462
2021-12-04T00:13:00-07:00 Denver,111.27239883422853
2021-12-04T00:14:00-07:00 Denver,111.48520034790039
2021-12-04T00:15:00-07:00 Denver,111.59360122680664
2021-12-04T00:16:00-07:00 Denver,110.32079940795899
2021-12-04T00:17:00-07:00 Denver,109.05700027465821
2021-12-04T00:18:00-07:00 Denver,107.82920043945313
2021-12-04T00:19:00-07:00 Denver,106.62660049438477
2021-12-04T00:20:00-07:00 Denver,105.43840103149414
2021-12-04T00:21:00-07:00 Denver,105.93020156860351
2021-12-04T00:22:00-07:00 Denver,106.41840103149414
2021-12-04T00:23:00-07:00 Denver,106.97859909057617
2021-12-04T00:24:00-07:00 Denver,107.59100128173827
2021-12-04T00:25:00-07:00 Denver,108.25199890136719
2021-12-04T00:26:00-07:00 Denver,108.19599975585938
2021-12-04T00:27:00-07:00 Denver,108.1274006652832
2021-12-04T00:28:00-07:00 Denver,108.08220092773438
2021-12-04T00:29:00-07:00 Denver,108.03520065307617
2021-12-04T00:30:00-07:00 Denver,107.9504005432129
2021-12-04T00:31:00-07:00 Denver,108.75979904174805
2021-12-04T00:32:00-07:00 Denver,109.67180145263673
2021-12-04T00:33:00-07:00 Denver,110.64860031127931
2021-12-04T00:34:00-07:00 Denver,111.42740112304688
2021-12-04T00:35:00-07:00 Denver,112.13600006103516
2021-12-04T00:36:00-07:00 Denver,110.57379974365234
2021-12-04T00:37:00-07:00 Denver,109.06379974365234
2021-12-04T00:38:00-07:00 Denver,107.52859985351562
2021-12-04T00:39:00-07:00 Denver,105.92140136718749
2021-12-04T00:40:00-07:00 Denver,104.20260009765624
2021-12-04T00:41:00-07:00 Denver,104.97519973754882
2021-12-04T00:42:00-07:00 Denver,105.84140060424804
2021-12-04T00:43:00-07:00 Denver,106.64999954223632
2021-12-04T00:44:00-07:00 Denver,107.48739944458008
2021-12-04T00:45:00-07:00 Denver,108.3463981628418
2021-12-04T00:46:00-07:00 Denver,107.51880004882813
2021-12-04T00:47:00-07:00 Denver,106.7146012878418
2021-12-04T00:48:00-07:00 Denver,105.892400970459
2021-12-04T00:49:00-07:00 Denver,105.06659957885742
2021-12-04T00:50:00-07:00 Denver,104.21739883422852
2021-12-04T00:51:00-07:00 Denver,105.12919937133789
2021-12-04T00:52:00-07:00 Denver,106.03919937133789
2021-12-04T00:53:00-07:00 Denver,106.82500045776366
2021-12-04T00:54:00-07:00 Denver,107.82139953613282
2021-12-04T00:55:00-07:00 Denver,108.9276008605957
2021-12-04T00:56:00-07:00 Denver,109.1873992919922
2021-12-04T00:57:00-07:00 Denver,109.30859832763673
2021-12-04T00:58:00-07:00 Denver,109.19760055541992
2021-12-04T00:59:00-07:00 Denver,109.13699874877929
2021-12-04T01:00:00-07:00 Denver,109.08720016479492
2021-12-04T01:01:00-07:00 Denver,107.66000152587891
2021-12-04T01:02:00-07:00 Denver,106.31560089111329
2021-12-04T01:03:00-07:00 Denver,105.03600051879883
2021-12-04T01:04:00-07:00 Denver,103.80499938964843
2021-12-04T01:05:00-07:00 Denver,102.60820083618164
2021-12-04T01:06:00-07:00 Denver,103.03340072631836
