Timestamp,Synthetic Site Electricity Main Total Power
2021-12-07T00:00:00-07:00 Denver,109.86680068969727
2021-12-07T00:01:00-07:00 Denver,108.67879974365235
2021-12-07T00:02:00-07:00 Denver,107.53219970703125
2021-12-07T00:03:00-07:00 Denver,106.09039932250977
2021-12-07T00:04:00-07:00 Denver,104.56580093383789
2021-12-07T00:05:00-07:00 Denver,103.05020141601562
2021-12-07T00:06:00-07:00 Denver,103.9410009765625
2021-12-07T00:07:00-07:00 Denver,104.98660095214845
2021-12-07T00:08:00-07:00 Denver,105.77299987792969
2021-12-07T00:09:00-07:00 Denver,106.32899871826172
2021-12-07T00:10:00-07:00 Denver,107.03620071411133
2021-12-07T00:11:00-07:00 Denver,106.40779907226563
2021-12-07T00:12:00-07:00 Denver,105.65340179443359
2021-12-07T00:13:00-07:00 Denver,104.91340118408203
2021-12-07T00:14:00-07:00 Denver,104.19499938964844
2021-12-07T00:15:00-07:00 Denver,103.62780075073242
2021-12-07T00:16:00-07:00 Denver,103.6166014099121
2021-12-07T00:17:00-07:00 Denver,103.57300003051758
2021-12-07T00:18:00-07:00 Denver,103.65539810180664
2021-12-07T00:19:00-07:00 Denver,103.76660095214844
2021-12-07T00:20:00-07:00 Denver,103.8849983215332
2021-12-07T00:21:00-07:00 Denver,103.3052000427246
2021-12-07T00:22:00-07:00 Denver,102.74159896850585
2021-12-07T00:23:00-07:00 Denver,102.09880096435546
2021-12-07T00:24:00-07:00 Denver,101.44880081176757
2021-12-07T00:25:00-07:00 Denver,100.9859992980957
2021-12-07T00:26:00-07:00 Denver,101.08880111694336
2021-12-07T00:27:00-07:00 Denver,101.10880111694335
2021-12-07T00:28:00-07:00 Denver,101.15400100708007
2021-12-07T00:29:00-07:00 Denver,101.18480041503906
2021-12-07T00:30:00-07:00 Denver,101.24260025024414
2021-12-07T00:31:00-07:00 Denver,102.19199890136719
2021-12-07T00:32:00-07:00 Denver,103.13960083007812
2021-12-07T00:33:00-07:00 Denver,104.07279846191406
2021-12-07T00:34:00-07:00 Denver,105.02579818725586
2021-12-07T00:35:00-07:00 Denver,106.02379989624023
2021-12-07T00:36:00-07:00 Denver,105.7156004333496
2021-12-07T00:37:00-07:00 Denver,105.36059844970703
2021-12-07T00:38:00-07:00 Denver,105.12080032348632
2021-12-07T00:39:00-07:00 Denver,104.88820053100585
2021-12-07T00:40:00-07:00 Denver,104.62499923706055
2021-12-07T00:41:00-07:00 Denver,104.41239929199219
2021-12-07T00:42:00-07:00 Denver,104.20879821777343
2021-12-07T00:43:00-07:00 Denver,104.03040084838867
2021-12-07T00:44:00-07:00 Denver,103.86099853515626
2021-12-07T00:45:00-07:00 Denver,103.73659820556641
2021-12-07T00:46:00-07:00 Denver,104.34120056152344
2021-12-07T00:47:00-07:00 Denver,104.89900039672851
2021-12-07T00:48:00-07:00 Denver,105.45860076904296
2021-12-07T00:49:00-07:00 Denver,105.98940017700195
2021-12-07T00:50:00-07:00 Denver,106.53640060424804
2021-12-07T00:51:00-07:00 Denver,106.08839904785157
2021-12-07T00:52:00-07:00 Denver,105.67820114135742
2021-12-07T00:53:00-07:00 Denver,105.24640060424805
2021-12-07T00:54:00-07:00 Denver,104.85239990234376
2021-12-07T00:55:00-07:00 Denver,104.5160011291504
2021-12-07T00:56:00-07:00 Denver,105.68739868164063
2021-12-07T00:57:00-07:00 Denver,106.93259918212891
2021-12-07T00:58:00-07:00 Denver,108.04999969482422
2021-12-07T00:59:00-07:00 Denver,108.97660049438477
2021-12-07T01:00:00-07:00 Denver,109.8077995300293
2021-12-07T01:01:00-07:00 Denver,108.73299942016602
2021-12-07T01:02:00-07:00 Denver,107.85979843139648
2021-12-07T01:03:00-07:00 Denver,106.86239852905274
2021-12-07T01:04:00-07:00 Denver,105.71740036010743
2021-12-07T01:05:00-07:00 Denver,104.40140075683594
2021-12-07T01:06:00-07:00 Denver,103.88320098876953
2021-12-07T01:07:00-07:00 Denver,103.29840042114257
2021-12-07T01:08:00-07:00 Denver,102.84139984130859
2021-12-07T01:09:00-07:00 Denver,102.48879989624024
2021-12-07T01:10:00-07:00 Denver,102.3198013305664
2021-12-07T01:11:00-07:00 Denver,103.92580108642578
2021-12-07T01:12:00-07:00 Denver,105.56780014038085
2021-12-07T01:13:00-07:00 Denver,107.20440139770507
2021-12-07T01:14:00-07:00 Denver,108.9652015686035
2021-12-07T01:15:00-07:00 Denver,110.52439880371094
2021-12-07T01:16:00-07:00 Denver,110.10680130004883
2021-12-07T01:17:00-07:00 Denver,109.47320037841797
2021-12-07T01:18:00-07:00 Denver,108.7603987121582
2021-12-07T01:19:00-07:00 Denver,107.97739898681641
2021-12-07T01:20:00-07:00 Denver,107.185400390625
2021-12-07T01:21:00-07:00 Denver,106.73060028076172
2021-12-07T01:22:00-07:00 Denver,106.28299850463867
2021-12-07T01:23:00-07:00 Denver,105.87320037841796
2021-12-07T01:24:00-07:00 Denver,105.48859832763671
2021-12-07T01:25:00-07:00 Denver,105.0103988647461
2021-12-07T01:26:00-07:00 Denver,106.30200119018555
2021-12-07T01:27:00-07:00 Denver,107.47839965820313
2021-12-07T01:28:00-07:00 Denver,108.63860092163087
2021-12-07T01:29:00-07:00 Denver,109.90499954223634
2021-12-07T01:30:00-07:00 Denver,111.31000137329102
2021-12-07T01:31:00-07:00 Denver,111.05300048828126
2021-12-07T01:32:00-07:00 Denver,110.99220092773439
2021-12-07T01:33:00-07:00 Denver,110.96379959106446
2021-12-07T01:34:00-07:00 Denver,111.0271989440918
2021-12-07T01:35:00-07:00 Denver,111.2166015625
2021-12-07T01:36:00-07:00 Denver,111.47619827270508
2021-12-07T01:37:00-07:00 Denver,111.68539901733398
2021-12-07T01:38:00-07:00 Denver,111.90359863281249
2021-12-07T01:39:00-07:00 Denver,111.95619842529297
2021-12-07T01:40:00-07:00 Denver,111.71000061035156
2021-12-07T01:41:00-07:00 Denver,109.79039993286132
2021-12-07T01:42:00-07:00 Denver,107.91400070190429
2021-12-07T01:43:00-07:00 Denver,106.09339904785155
2021-12-07T01:44:00-07:00 Denver,104.37360076904295
2021-12-07T01:45:00-07:00 Denver,102.67360076904296
2021-12-07T01:46:00-07:00 Denver,103.61760162353515
2021-12-07T01:47:00-07:00 Denver,104.51299942016601
2021-12-07T01:48:00-07:00 Denver,105.04840042114257
2021-12-07T01:49:00-07:00 Denver,105.58739868164062
2021-12-07T01:50:00-07:00 Denver,106.19659881591797
2021-12-07T01:51:00-07:00 Denver,105.41759948730468
2021-12-07T01:52:00-07:00 Denver,104.59359817504883
2021-12-07T01:53:00-07:00 Denver,103.77679901123047
2021-12-07T01:54:00-07:00 Denver,103.11840133666992
2021-12-07T01:55:00-07:00 Denver,102.54819946289062
2021-12-07T01:56:00-07:00 Denver,103.83880096435547
2021-12-07T01:57:00-07:00 Denver,105.31660110473632
2021-12-07T01:58:00-07:00 Denver,106.87719924926758
2021-12-07T01:59:00-07:00 Denver,108.27399810791016
2021-12-07T02:00:00-07:00 Denver,109.66539916992187
2021-12-07T02:01:00-07:00 Denver,108.18799942016601
2021-12-07T02:02:00-07:00 Denver,106.65300155639648
2021-12-07T02:03:00-07:00 Denver,105.20439895629882
2021-12-07T02:04:00-07:00 Denver,103.76840011596678
2021-12-07T02:05:00-07:00 Denver,102.18479919433594
2021-12-07T02:06:00-07:00 Denver,103.51179962158203
2021-12-07T02:07:00-07:00 Denver,104.87840042114257
2021-12-07T02:08:00-07:00 Denver,106.3547996520996
2021-12-07T02:09:00-07:00 Denver,107.6980010986328
2021-12-07T02:10:00-07:00 Denver,109.04299926757812
2021-12-07T02:11:00-07:00 Denver,108.66620086669921
2021-12-07T02:12:00-07:00 Denver,108.37039993286132
2021-12-07T02:13:00-07:00 Denver,107.64620086669922
2021-12-07T02:14:00-07:00 Denver,107.0515985107422
2021-12-07T02:15:00-07:00 Denver,106.19420166015625
2021-12-07T02:16:00-07:00 Denver,106.45200073242188
2021-12-07T02:17:00-07:00 Denver,106.91319946289063
2021-12-07T02:18:00-07:00 Denver,107.39239974975587
2021-12-07T02:19:00-07:00 Denver,108.02820098876953
2021-12-07T02:20:00-07:00 Denver,108.83680038452148
2021-12-07T02:21:00-07:00 Denver,107.26380081176758
2021-12-07T02:22:00-07:00 Denver,105.36319885253906
2021-12-07T02:23:00-07:00 Denver,103.35100173950195
2021-12-07T02:24:00-07:00 Denver,101.57279815673829
2021-12-07T02:25:00-07:00 Denver,99.70639877319336
2021-12-07T02:26:00-07:00 Denver,100.8610008239746
2021-12-07T02:27:00-07:00 Denver,102.12720184326172
2021-12-07T02:28:00-07:00 Denver,103.50859909057617
2021-12-07T02:29:00-07:00 Denver,104.99079971313476
2021-12-07T02:30:00-07:00 Denver,106.52159957885742
2021-12-07T02:31:00-07:00 Denver,107.37499923706055
2021-12-07T02:32:00-07:00 Denver,108.11139831542968
2021-12-07T02:33:00-07:00 Denver,108.9630012512207
2021-12-07T02:34:00-07:00 Denver,109.86319961547852
2021-12-07T02:35:00-07:00 Denver,110.7651985168457
2021-12-07T02:36:00-07:00 Denver,109.4881982421875
2021-12-07T02:37:00-07:00 Denver,108.14999877929687
2021-12-07T02:38:00-07:00 Denver,106.7883999633789
2021-12-07T02:39:00-07:00 Denver,105.55100006103515
2021-12-07T02:40:00-07:00 Denver,104.2073989868164
2021-12-07T02:41:00-07:00 Denver,105.20560180664062
2021-12-07T02:42:00-07:00 Denver,106.23439849853514
2021-12-07T02:43:00-07:00 Denver,107.17499938964843
2021-12-07T02:44:00-07:00 Denver,108.3783985900879
2021-12-07T02:45:00-07:00 Denver,109.6556007385254
2021-12-07T02:46:00-07:00 Denver,108.49179809570313
2021-12-07T02:47:00-07:00 Denver,107.36220184326172
2021-12-07T02:48:00-07:00 Denver,106.13359893798828
2021-12-07T02:49:00-07:00 Denver,104.79340087890625
2021-12-07T02:50:00-07:00 Denver,103.48380050659179
2021-12-07T02:51:00-07:00 Denver,103.91879852294922
2021-12-07T02:52:00-07:00 Denver,104.14860015869141
2021-12-07T02:53:00-07:00 Denver,104.46119979858399
2021-12-07T02:54:00-07:00 Denver,105.0131983947754
2021-12-07T02:55:00-07:00 Denver,105.6083984375
2021-12-07T02:56:00-07:00 Denver,105.42600036621094
2021-12-07T02:57:00-07:00 Denver,105.23820068359376
2021-12-07T02:58:00-07:00 Denver,105.00359848022461
2021-12-07T02:59:00-07:00 Denver,104.72579864501952
2021-12-07T03:00:00-07:00 Denver,104.41380004882812
2021-12-07T03:01:00-07:00 Denver,104.8226008605957
2021-12-07T03:02:00-07:00 Denver,105.34120010375976
2021-12-07T03:03:00-07:00 Denver,105.84719940185546
2021-12-07T03:04:00-07:00 Denver,106.3748013305664
2021-12-07T03:05:00-07:00 Denver,106.77820053100587
2021-12-07T03:06:00-07:00 Denver,106.23679946899415
2021-12-07T03:07:00-07:00 Denver,105.8934002685547
2021-12-07T03:08:00-07:00 Denver,105.64359848022461
2021-12-07T03:09:00-07:00 Denver,105.46399856567382
2021-12-07T03:10:00-07:00 Denver,105.19980010986328
2021-12-07T03:11:00-07:00 Denver,106.2669985961914
2021-12-07T03:12:00-07:00 Denver,107.33059982299804
2021-12-07T03:13:00-07:00 Denver,108.40860153198241
2021-12-07T03:14:00-07:00 Denver,109.47399948120116
2021-12-07T03:15:00-07:00 Denver,110.52320022583008
2021-12-07T03:16:00-07:00 Denver,108.93020065307617
2021-12-07T03:17:00-07:00 Denver,107.3173989868164
2021-12-07T03:18:00-07:00 Denver,105.72259887695311
2021-12-07T03:19:00-07:00 Denver,104.0773989868164
2021-12-07T03:20:00-07:00 Denver,102.41240081787109
2021-12-07T03:21:00-07:00 Denver,103.24060028076171
2021-12-07T03:22:00-07:00 Denver,104.17139984130858
2021-12-07T03:23:00-07:00 Denver,105.01039871215819
2021-12-07T03:24:00-07:00 Denver,105.80259887695311
