Timestamp,Synthetic Site Electricity Main Total Power
2021-12-01T00:00:00-07:00 Denver,98.95
2021-12-01T00:01:00-07:00 Denver,99.85000000000001
2021-12-01T00:02:00-07:00 Denver,100.75000000000001
2021-12-01T00:03:00-07:00 Denver,101.65
2021-12-01T00:04:00-07:00 Denver,102.55000000000001
2021-12-01T00:05:00-07:00 Denver,103.45
2021-12-01T00:06:00-07:00 Denver,102.54
2021-12-01T00:07:00-07:00 Denver,101.63000000000001
2021-12-01T00:08:00-07:00 Denver,100.72000000000001
2021-12-01T00:09:00-07:00 Denver,99.81
2021-12-01T00:10:00-07:00 Denver,98.9
2021-12-01T00:11:00-07:00 Denver,98.31
2021-12-01T00:12:00-07:00 Denver,97.72
2021-12-01T00:13:00-07:00 Denver,97.13
2021-12-01T00:14:00-07:00 Denver,96.53999999999999
2021-12-01T00:15:00-07:00 Denver,95.95
2021-12-01T00:16:00-07:00 Denver,97.55
2021-12-01T00:17:00-07:00 Denver,99.15
2021-12-01T00:18:00-07:00 Denver,100.75
2021-12-01T00:19:00-07:00 Denver,102.35
2021-12-01T00:20:00-07:00 Denver,103.95
2021-12-01T00:21:00-07:00 Denver,103.96000000000001
2021-12-01T00:22:00-07:00 Denver,103.97
2021-12-01T00:23:00-07:00 Denver,103.98
2021-12-01T00:24:00-07:00 Denver,103.99000000000001
2021-12-01T00:25:00-07:00 Denver,104
2021-12-01T00:26:00-07:00 Denver,103.46
2021-12-01T00:27:00-07:00 Denver,102.91999999999999
2021-12-01T00:28:00-07:00 Denver,102.38
2021-12-01T00:29:00-07:00 Denver,101.84
2021-12-01T00:30:00-07:00 Denver,101.3
2021-12-01T00:31:00-07:00 Denver,100.39999999999999
2021-12-01T00:32:00-07:00 Denver,99.49999999999999
2021-12-01T00:33:00-07:00 Denver,98.6
2021-12-01T00:34:00-07:00 Denver,97.69999999999999
2021-12-01T00:35:00-07:00 Denver,96.8
2021-12-01T00:36:00-07:00 Denver,96.95
2021-12-01T00:37:00-07:00 Denver,97.1
2021-12-01T00:38:00-07:00 Denver,97.25
2021-12-01T00:39:00-07:00 Denver,97.4
2021-12-01T00:40:00-07:00 Denver,97.55
2021-12-01T00:41:00-07:00 Denver,98.33
2021-12-01T00:42:00-07:00 Denver,99.11
2021-12-01T00:43:00-07:00 Denver,99.89
2021-12-01T00:44:00-07:00 Denver,100.67
2021-12-01T00:45:00-07:00 Denver,101.45
2021-12-01T00:46:00-07:00 Denver,100.33
2021-12-01T00:47:00-07:00 Denver,99.21
2021-12-01T00:48:00-07:00 Denver,98.08999999999999
2021-12-01T00:49:00-07:00 Denver,96.97
2021-12-01T00:50:00-07:00 Denver,95.85
2021-12-01T00:51:00-07:00 Denver,97.47999999999999
2021-12-01T00:52:00-07:00 Denver,99.10999999999999
2021-12-01T00:53:00-07:00 Denver,100.74
2021-12-01T00:54:00-07:00 Denver,102.37
2021-12-01T00:55:00-07:00 Denver,104
2021-12-01T00:56:00-07:00 Denver,103.81
2021-12-01T00:57:00-07:00 Denver,103.62
2021-12-01T00:58:00-07:00 Denver,103.43
2021-12-01T00:59:00-07:00 Denver,103.24000000000001
2021-12-01T01:00:00-07:00 Denver,103.05
2021-12-01T01:01:00-07:00 Denver,103.03
2021-12-01T01:02:00-07:00 Denver,103.01
2021-12-01T01:03:00-07:00 Denver,102.99000000000001
2021-12-01T01:04:00-07:00 Denver,102.97
2021-12-01T01:05:00-07:00 Denver,102.95
2021-12-01T01:06:00-07:00 Denver,101.77
2021-12-01T01:07:00-07:00 Denver,100.59
2021-12-01T01:08:00-07:00 Denver,99.41
2021-12-01T01:09:00-07:00 Denver,98.22999999999999
2021-12-01T01:10:00-07:00 Denver,97.05
2021-12-01T01:11:00-07:00 Denver,98.28999999999999
2021-12-01T01:12:00-07:00 Denver,99.53
2021-12-01T01:13:00-07:00 Denver,100.77
2021-12-01T01:14:00-07:00 Denver,102.00999999999999
2021-12-01T01:15:00-07:00 Denver,103.25
2021-12-01T01:16:00-07:00 Denver,103.3
2021-12-01T01:17:00-07:00 Denver,103.35
2021-12-01T01:18:00-07:00 Denver,103.39999999999999
2021-12-01T01:19:00-07:00 Denver,103.44999999999999
2021-12-01T01:20:00-07:00 Denver,103.5
2021-12-01T01:21:00-07:00 Denver,102.39
2021-12-01T01:22:00-07:00 Denver,101.28
2021-12-01T01:23:00-07:00 Denver,100.17
2021-12-01T01:24:00-07:00 Denver,99.06
2021-12-01T01:25:00-07:00 Denver,97.95
2021-12-01T01:26:00-07:00 Denver,99.29
2021-12-01T01:27:00-07:00 Denver,100.63000000000001
2021-12-01T01:28:00-07:00 Denver,101.97000000000001
2021-12-01T01:29:00-07:00 Denver,103.31
2021-12-01T01:30:00-07:00 Denver,104.65
2021-12-01T01:31:00-07:00 Denver,104.64
2021-12-01T01:32:00-07:00 Denver,104.63
2021-12-01T01:33:00-07:00 Denver,104.61999999999999
2021-12-01T01:34:00-07:00 Denver,104.60999999999999
2021-12-01T01:35:00-07:00 Denver,104.6
2021-12-01T01:36:00-07:00 Denver,104.00999999999999
2021-12-01T01:37:00-07:00 Denver,103.41999999999999
2021-12-01T01:38:00-07:00 Denver,102.83
2021-12-01T01:39:00-07:00 Denver,102.24000000000001
2021-12-01T01:40:00-07:00 Denver,101.75800170898438
2021-12-01T01:41:00-07:00 Denver,100.74599929809571
2021-12-01T01:42:00-07:00 Denver,99.77000000000001
2021-12-01T01:43:00-07:00 Denver,98.83000000000001
2021-12-01T01:44:00-07:00 Denver,97.89
2021-12-01T01:45:00-07:00 Denver,96.95
2021-12-01T01:46:00-07:00 Denver,97.32000000000001
2021-12-01T01:47:00-07:00 Denver,97.69
2021-12-01T01:48:00-07:00 Denver,98.06
2021-12-01T01:49:00-07:00 Denver,98.43
2021-12-01T01:50:00-07:00 Denver,98.8
2021-12-01T01:51:00-07:00 Denver,99.71
2021-12-01T01:52:00-07:00 Denver,100.61999999999999
2021-12-01T01:53:00-07:00 Denver,101.52999999999999
2021-12-01T01:54:00-07:00 Denver,102.44
2021-12-01T01:55:00-07:00 Denver,103.35
2021-12-01T01:56:00-07:00 Denver,101.72999999999999
2021-12-01T01:57:00-07:00 Denver,100.10999999999999
2021-12-01T01:58:00-07:00 Denver,98.49
2021-12-01T01:59:00-07:00 Denver,96.87
2021-12-01T02:00:00-07:00 Denver,95.25
2021-12-01T02:01:00-07:00 Denver,96.8
2021-12-01T02:02:00-07:00 Denver,98.35
2021-12-01T02:03:00-07:00 Denver,99.89999999999999
2021-12-01T02:04:00-07:00 Denver,101.44999999999999
2021-12-01T02:05:00-07:00 Denver,103
2021-12-01T02:06:00-07:00 Denver,102.71
2021-12-01T02:07:00-07:00 Denver,102.41999999999999
2021-12-01T02:08:00-07:00 Denver,102.13
2021-12-01T02:09:00-07:00 Denver,101.84
2021-12-01T02:10:00-07:00 Denver,101.55
2021-12-01T02:11:00-07:00 Denver,100.69
2021-12-01T02:12:00-07:00 Denver,99.83
2021-12-01T02:13:00-07:00 Denver,98.97
2021-12-01T02:14:00-07:00 Denver,98.11
2021-12-01T02:15:00-07:00 Denver,97.25
2021-12-01T02:16:00-07:00 Denver,96.85
2021-12-01T02:17:00-07:00 Denver,96.44999999999999
2021-12-01T02:18:00-07:00 Denver,96.05
2021-12-01T02:19:00-07:00 Denver,95.65
2021-12-01T02:20:00-07:00 Denver,95.25
2021-12-01T02:21:00-07:00 Denver,95.25
2021-12-01T02:22:00-07:00 Denver,95.25
2021-12-01T02:23:00-07:00 Denver,95.25
2021-12-01T02:24:00-07:00 Denver,95.25
2021-12-01T02:25:00-07:00 Denver,95.25
2021-12-01T02:26:00-07:00 Denver,95.31
2021-12-01T02:27:00-07:00 Denver,95.37
2021-12-01T02:28:00-07:00 Denver,95.43
2021-12-01T02:29:00-07:00 Denver,95.49
2021-12-01T02:30:00-07:00 Denver,95.55
2021-12-01T02:31:00-07:00 Denver,95.67999999999999
2021-12-01T02:32:00-07:00 Denver,95.81
2021-12-01T02:33:00-07:00 Denver,95.94
2021-12-01T02:34:00-07:00 Denver,96.07
2021-12-01T02:35:00-07:00 Denver,96.2
2021-12-01T02:36:00-07:00 Denver,97.13
2021-12-01T02:37:00-07:00 Denver,98.06
2021-12-01T02:38:00-07:00 Denver,98.99
2021-12-01T02:39:00-07:00 Denver,99.91999999999999
2021-12-01T02:40:00-07:00 Denver,100.85
2021-12-01T02:41:00-07:00 Denver,101.02
2021-12-01T02:42:00-07:00 Denver,101.19
2021-12-01T02:43:00-07:00 Denver,101.36
